LINE	STATUS	COUNT	SIGNATURE	LEMMA	DIAC_AR	DIAC	FREQ	QC	COMMENTS	PATTERN	STEM	BW	GLOSS	COND-S	COND-T	PREF-CAT	STEM-CAT	SUFF-CAT	FEATS	DEBUG	COLOR
1708	OK-ONE	1	NOM.FD.CG.E0	ladiyg	لَدْغَيَيْهِ	ladogayayohi	2			None	[ladog]	ladog/NOUN+ay/STEM+ayo/NSUFF_MASC_DU_GEN_POSS+hu/POSS_PRON_3MS	stung;bitten	[#aY-Ap-y L#]	[MD]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^ay+MD+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#aY-Ap-y+MD||FP]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:d cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1709	OK-ONE	1	NOM.FD.CA.E0	ladiyg	لَدْغَيَيْهِ	ladogayayohi	2			None	[ladog]	ladog/NOUN+ay/STEM+ayo/NSUFF_MASC_DU_ACC_POSS+hu/POSS_PRON_3MS	stung;bitten	[#aY-Ap-y L#]	[MD]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^ay+MD+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#aY-Ap-y+MD||FP]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:d cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1710	OK-ONE	1	NOM.FP.DN.P0	ladiyg	اللَّدْغَياتُ	All~adogayAtu	2			None	[ladog]	Al/DET+ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DN]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
1711	OK-ONE	1	NOM.FP.DG.P0	ladiyg	اللَّدْغَياتِ	All~adogayAti	2			None	[ladog]	Al/DET+ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DG]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
1712	OK-ONE	1	NOM.FP.DA.P0	ladiyg	اللَّدْغَياتِ	All~adogayAti	2			None	[ladog]	Al/DET+ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DA]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
1713	OK-ONE	1	NOM.FP.IN	ladiyg	لَدْغَياتٌ	ladogayAtN	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+N/CASE_INDEF_NOM	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[IN]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1714	OK-ONE	1	NOM.FP.IG	ladiyg	لَدْغَياتٍ	ladogayAtK	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_GEN	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[IG]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1715	OK-ONE	1	NOM.FP.IA	ladiyg	لَدْغَياتٍ	ladogayAtK	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+K/CASE_INDEF_ACC	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[IA]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1716	OK-ONE	1	NOM.FP.CN	ladiyg	لَدْغَياتُ	ladogayAtu	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1717	OK-ONE	1	NOM.FP.CG	ladiyg	لَدْغَياتِ	ladogayAti	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1718	OK-ONE	1	NOM.FP.CA	ladiyg	لَدْغَياتِ	ladogayAti	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1719	OK-ZERO-E0-DEFINITE	0	NOM.FP.DN.P0.E0	ladiyg			2			None	[ladog]			[#aY-Ap-y L#]	[FP]					FSE0 PS0 PP0	1
1720	OK-ZERO-E0-DEFINITE	0	NOM.FP.DG.P0.E0	ladiyg			2			None	[ladog]			[#aY-Ap-y L#]	[FP]					FSE0 PS0 PP0	0
1721	OK-ZERO-E0-DEFINITE	0	NOM.FP.DA.P0.E0	ladiyg			2			None	[ladog]			[#aY-Ap-y L#]	[FP]					FSE0 PS0 PP0	1
1722	OK-ONE	1	NOM.FP.CN.E0	ladiyg	لَدْغَياتُهُ	ladogayAtuhu	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:FP+POSS_PRON+enc0]_[CT:#aY-Ap-y+MD||FP]_[CF:#A'+#A'-w+#A'@w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1723	OK-ONE	1	NOM.FP.CG.E0	ladiyg	لَدْغَياتِهِ	ladogayAtihi	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#aY-Ap-y+MD||FP]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1724	OK-ONE	1	NOM.FP.CA.E0	ladiyg	لَدْغَياتِهِ	ladogayAtihi	2			None	[ladog]	ladog/NOUN+ay/STEM+At/NSUFF_FEM_PL+i/CASE_DEF_ACC+hu/POSS_PRON_3MS	stung;bitten	[#aY-Ap-y L#]	[FP]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#aY-Ap-y+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:#^i+FP+POSS_PRON+enc0]_[CT:#^i||#^ay||#^iy+#aY-Ap-y+MD||FP]_[CF:!#^i+#A'+#A'-w+#A'@w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS+POSS_PRON-iy+POSS_PRON-iy]	pos:noun gen:f num:p cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1725	OK-ONE	1	NOM.MS.DN.P0	liHA'	اللِّحاءُ	All~iHA'u	2			None	[liHA]	Al/DET+liHA/NOUN+'/STEM+u/CASE_DEF_NOM	inner_bark	[#A'@w L#]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DN]_[CS:MS+u-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MP+enc0+enc0]	pos:noun gen:m num:s cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
1726	OK-ONE	1	NOM.MS.DG.P0	liHA'	اللِّحاءِ	All~iHA'i	2			None	[liHA]	Al/DET+liHA/NOUN+'/STEM+i/CASE_DEF_GEN	inner_bark	[#A'@w L#]	[MS]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DG]_[CS:MS+i-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MP+enc0+enc0]	pos:noun gen:m num:s cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
1727	OK-ONE	1	NOM.MS.DA.P0	liHA'	اللِّحاءَ	All~iHA'a	2			None	[liHA]	Al/DET+liHA/NOUN+'/STEM+a/CASE_DEF_ACC	inner_bark	[#A'@w L#]	[MS]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DA]_[CS:MS+a-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MP+enc0+enc0]	pos:noun gen:m num:s cas:a enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
1728	OK-ONE	1	NOM.MS.IN	liHA'	لِحاءٌ	liHA'N	2			None	[liHA]	liHA/NOUN+'/STEM+N/CASE_INDEF_NOM	inner_bark	[#A'@w L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[IN]_[CS:MS+u-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MP+enc0+enc0]	pos:noun gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1729	OK-ONE	1	NOM.MS.IG	liHA'	لِحاءٍ	liHA'K	2			None	[liHA]	liHA/NOUN+'/STEM+K/CASE_INDEF_GEN	inner_bark	[#A'@w L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[IG]_[CS:MS+i-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MP+enc0+enc0]	pos:noun gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1730	OK-ONE	1	NOM.MS.IA	liHA'	لِحاءاً	liHA'AF	2			None	[liHA]	liHA/NOUN+'/STEM+AF/CASE_INDEF_ACC	inner_bark	[#A'@w L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[IA]_[CS:MS+MS-AF+a-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A'||#A'-w||#a>+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aA||Mono+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w+#dip+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MD||FP+MP+enc0+enc0]	pos:noun gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1731	OK-ONE	1	NOM.MS.CN	liHA'	لِحاءُ	liHA'u	2			None	[liHA]	liHA/NOUN+'/STEM+u/CASE_DEF_NOM	inner_bark	[#A'@w L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:MS+u-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FIVE-NOUNS+FS||FD+MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:noun gen:m num:s cas:n enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1732	OK-ONE	1	NOM.MS.CG	liHA'	لِحاءِ	liHA'i	2			None	[liHA]	liHA/NOUN+'/STEM+i/CASE_DEF_GEN	inner_bark	[#A'@w L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+i-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FIVE-NOUNS+FS||FD+MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:noun gen:m num:s cas:g enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1733	OK-ONE	1	NOM.MS.CA	liHA'	لِحاءَ	liHA'a	2			None	[liHA]	liHA/NOUN+'/STEM+a/CASE_DEF_ACC	inner_bark	[#A'@w L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:MS+a-suff]_[CT:#A'@w+MS]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FIVE-NOUNS+FS||FD+MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+enc0+enc0]	pos:noun gen:m num:s cas:a enc0:0 prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1734	OK-ZERO-E0-DEFINITE	0	NOM.MS.DN.P0.E0	liHA'			2			None	[liHA]			[#A'@w L#]	[MS]					FSE0 PS0 PP0	0
1735	OK-ZERO-E0-DEFINITE	0	NOM.MS.DG.P0.E0	liHA'			2			None	[liHA]			[#A'@w L#]	[MS]					FSE0 PS0 PP0	1
1736	OK-ZERO-E0-DEFINITE	0	NOM.MS.DA.P0.E0	liHA'			2			None	[liHA]			[#A'@w L#]	[MS]					FSE0 PS0 PP0	0
1737	OK-ONE	1	NOM.MS.CN.E0	liHA'	لِحاؤُهُ	liHA&uhu	2			None	[liHA]	liHA/NOUN+&/STEM+u/CASE_DEF_NOM+hu/POSS_PRON_3MS	inner_bark	[#A'@w L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CN.Pron]_[CS:MS+POSS_PRON+enc0+u-suff]_[CT:#A'@w+MS+enc0+u-suff]_[CF:!enc0+#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FIVE-NOUNS+FS||FD+MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+a-suff+i-suff]	pos:noun gen:m num:s cas:n enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1738	OK-ONE	1	NOM.MS.CG.E0	liHA'	لِحائِهِ	liHA}ihi	2			None	[liHA]	liHA/NOUN+}/STEM+i/CASE_DEF_GEN+hu/POSS_PRON_3MS	inner_bark	[#A'@w L#]	[MS]	P:[Nom.Pr]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CG.Pron]_[CS:#^i+MS+POSS_PRON+enc0+i-suff]_[CT:#A'@w+#^i||#^ay||#^iy+MS+enc0+i-suff]_[CF:!#^i+!enc0+#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#iy||#A}iy+#o'-con+#o'-dis+#u&+#w'+FIVE-NOUNS+FS||FD+MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+a-suff+u-suff]	pos:noun gen:m num:s cas:g enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	0
1739	OK-ONE	1	NOM.MS.CA.E0	liHA'	لِحاءَهُ	liHA'ahu	2			None	[liHA]	liHA/NOUN+'/STEM+a/CASE_DEF_ACC+hu/POSS_PRON_3MS	inner_bark	[#A'@w L#]	[MS]	P:[Nom]_[CS:-]_[CT:-]_[CF:-]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[CA.Pron]_[CS:MS+POSS_PRON+a-suff+enc0]_[CT:#A'@w+MS+a-suff+enc0]_[CF:!enc0+#A'+#A'-w+#A}iy+#^ay+#^i+#^iy+#^i||#^ay||#^iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#aY-Ap-y||#aA-Ap-w||#aA||Mono+#iy+#o'-con+#o'-dis+#u&+#w'+FIVE-NOUNS+FS||FD+MD||FP+MP+POSS_PRON-iy+POSS_PRON-iy+i-suff+u-suff]	pos:noun gen:m num:s cas:a enc0:3ms_poss prc0:0 prc1:0 prc2:0 prc3:0	FSE0 M0 OK PP0 PS0	1
1740	CHECK-GT-ONE	2	NOM.MD.DN.P0	liHA'	اللِّحاءانِ	All~iHA'Ani	2			None	[liHA]	Al/DET+liHA/NOUN+'/STEM+Ani/NSUFF_MASC_DU_NOM	inner_bark	[#A'@w L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DN]_[CS:A-suff+MD]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:d cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
1741	CHECK-GT-ONE	2	NOM.MD.DN.P0	liHA'	اللِّحاوانِ	All~iHAwAni	2			None	[liHA]	Al/DET+liHA/NOUN+w/STEM+Ani/NSUFF_MASC_DU_NOM	inner_bark	[#A'@w L#]	[MD]	P:[Nom.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DN]_[CS:A-suff+MD]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:d cas:n enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	0
1742	CHECK-GT-ONE	2	NOM.MD.DG.P0	liHA'	اللِّحاءَيْنِ	All~iHA'ayoni	2			None	[liHA]	Al/DET+liHA/NOUN+'/STEM+ayoni/NSUFF_MASC_DU_GEN	inner_bark	[#A'@w L#]	[MD]	P:[Nom.Pr.Art]_[CS:-]_[CT:-]_[CF:li/PREP+li/PREP]	X:[Nom]_[CS:#A'@w+L#]_[CT:MS||MD||FP]_[CF:-]	S:[DG]_[CS:MD+y-suff]_[CT:#A'@w+MD||FP]_[CF:#A'+#A'-w+#A}iy+#a>+#aA+#aA-Ap-w+#aA-Ap-y+#aY-Ap-y+#iy+#o'-con+#o'-dis+#u&+#w'+FS||FD+MP+MS]	pos:noun gen:m num:d cas:g enc0:0 prc0:Al_det prc1:0 prc2:0 prc3:0	OK M0 PS0 PP0	1
