EaroqAn	1a2o3An		79	E.r.q			EaroqAn	ADJ	perspiring	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip
EaTo$An	1a2o3An		79	E.T.$			EaTo$	NOUN	thirsty;desirous	pos:noun gen:f num:- rat:r cas:u	MS	#aY-Ap-y
EaTo$An	1a2o3An		79	E.T.$			EaTo$An	NOUN	thirsty;desirous	pos:noun gen:- num:- rat:r cas:u	FD||FS||MD||MS	
EaTo$An	1a2o3An		79	E.T.$			EiTA$	NOUN	thirsty;desirous	pos:noun gen:- num:p rat:r cas:u	MS	
EaTo$An	1a2o3An		79	E.T.$			EuTA$	NOUN	thirsty;desirous	pos:noun gen:- num:p rat:r cas:u	MS	#aY-Ap-y
fajoEAn	1a2o3An		79	f.j.E			fajoE	ADJ	afflicted;suffering	pos:adj gen:f num:s rat:n cas:u	MS	#aY-Ap-y
fajoEAn	1a2o3An		79	f.j.E			fajoE	ADJ	glutton;voracious	pos:adj gen:f num:s rat:n cas:u	MS	#aY-Ap-y
fajoEAn	1a2o3An		79	f.j.E			fajoEAn	ADJ	afflicted;suffering	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
fajoEAn	1a2o3An		79	f.j.E			fajoEAn	ADJ	glutton;voracious	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
falotAn	1a2o3An		79	f.l.t			falotAn	ADJ	wild;outlaw;out_of_control	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
farodAn	1a2o3An		79	f.r.d			farodAn	ADJ	individualistic;autocratic	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip
faroHAn	1a2o3An		79	f.r.H			faroH	ADJ	cheerful;delighted	pos:adj gen:f num:s rat:n cas:u	MS	#aY-Ap-y
faroHAn	1a2o3An		79	f.r.H			faroHAn	ADJ	cheerful;delighted	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
faroHAn	1a2o3An		79	f.r.H			furAH	ADJ	cheerful;delighted	pos:adj gen:m num:p rat:n cas:u	MS	#aY-Ap-y
fazoEAn	1a2o3An		79	f.z.E			fazoEAn	ADJ	terrified;startled	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
gaDobAn	1a2o3An		79	g.D.b			gaDAb	ADJ	angry;infuriated	pos:adj gen:m num:p rat:n cas:u	MS	#aY-Ap-y
gaDobAn	1a2o3An		79	g.D.b			gaDob	ADJ	angry;infuriated	pos:adj gen:f num:s rat:n cas:u	MS	#aY-Ap-y
gaDobAn	1a2o3An		79	g.D.b			gaDobAn	ADJ	angry;infuriated	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip
gaDobAn	1a2o3An		79	g.D.b			giDAb	ADJ	angry;infuriated	pos:adj gen:m num:p rat:n cas:u	MS	
gafolAn	1a2o3An		79	g.f.l			gafolAn	ADJ	negligent	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
galoTAn	1a2o3An		79	g.l.T			galoTAn	ADJ	wrong;erring	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip
garoqAn	1a2o3An		79	g.r.q			garoqAn	ADJ	drowned	pos:adj gen:- num:- rat:r cas:u	FD||FP||FS||MD||MP||MS	
gaTosAn	1a2o3An		79	g.T.s			gaTosAn	ADJ	immersed;submerged	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
HabohAn	1a2o3An		79	H.b.h			HabohAn	NOUN	cardamom	pos:noun gen:- num:- rat:i cas:u	MS	@collective
HabolAn	1a2o3An		79	H.b.l			HabolAn	NOUN	stuffed	pos:noun gen:- num:- rat:i cas:u	MD||MS	
hafotAn	1a2o3An		79	h.f.t			hafotAn	NOUN	weak;exhausted	pos:noun gen:- num:- rat:i cas:u	MD||MS	
harobAn	1a2o3An		79	h.r.b			harobAn	NOUN	fugitive;runaway	pos:noun gen:- num:- rat:i cas:u	MD||MS	
HarodAn	1a2o3An		79	H.r.d			HarodAn	ADJ	angry	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
HasorAn	1a2o3An		79	H.s.r			HasorAn	NOUN	sorry;sad	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MS	
kasolAn	1a2o3An		79	k.s.l			kasAl	ADJ	lazy	pos:adj gen:m num:p rat:n cas:u	MS	#aY-Ap-y
kasolAn	1a2o3An		79	k.s.l			kasol	ADJ	lazy	pos:adj gen:f num:s rat:n cas:u	MS	#aY-Ap-y
kasolAn	1a2o3An		79	k.s.l			kasolAn	ADJ	lazy	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
kasolAn	1a2o3An		79	k.s.l			kusAl	ADJ	lazy	pos:adj gen:m num:p rat:n cas:u	MS	#aY-Ap-y
lahobAn	1a2o3An		79	l.h.b			lahob	ADJ	thirsty	pos:adj gen:- num:- rat:n cas:u	MS	#aY-Ap-y L#
lahobAn	1a2o3An		79	l.h.b			lahobAn	ADJ	thirsty	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip L#
lahobAn	1a2o3An		79	l.h.b			lihAb	ADJ	thirsty	pos:adj gen:m num:p rat:n cas:u	MS	L#
lahofAn	1a2o3An		79	l.h.f			lahAf	ADJ	worried;eager	pos:adj gen:m num:p rat:n cas:u	MS	#aY-Ap-y L#
lahofAn	1a2o3An		79	l.h.f			lahof	ADJ	worried;regretful;grieved	pos:adj gen:- num:- rat:n cas:u	MS	#aY-Ap-y L#
lahofAn	1a2o3An		79	l.h.f			lahofAn	ADJ	worried;regretful;grieved	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip L#
lahofAn	1a2o3An		79	l.h.f			luhuf	ADJ	worried;eager	pos:adj gen:m num:p rat:n cas:u	MS	L#
lahovAn	1a2o3An		79	l.h.v			lahov	ADJ	panting;out_of_breath	pos:adj gen:- num:- rat:n cas:u	MS	#aY-Ap-y L#
lahovAn	1a2o3An		79	l.h.v			lahovAn	ADJ	panting;out_of_breath	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip L#
marojAn	1a2o3An		79	m.r.j			marojAn	NOUN	pearl;coral	pos:noun gen:- num:- rat:i cas:u	FD||FS	
marojAn	1a2o3An		79	m.r.j			marojAn	NOUN	pearls;corals	pos:noun gen:m num:s rat:i cas:u	MS	@collective
nadomAn	1a2o3An		79	n.d.m			nadAm	NOUN	repentant;regretful	pos:noun gen:- num:p rat:r cas:u	MS	#aY-Ap-y
nadomAn	1a2o3An		79	n.d.m			nadomAn	NOUN	repentant;regretful	pos:noun gen:- num:- rat:r cas:u	MS	#dip
naEosAn	1a2o3An		79	n.E.s			naEosAn	ADJ	sleepy;drowsy	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip
qarofAn	1a2o3An		79	q.r.f			qarofAn	ADJ	disgusted	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
saEodAn	1a2o3An		79	s.E.d			saEAdiyn	NOUN	apes	pos:noun gen:- num:p rat:i cas:u	MS	#dip
saEodAn	1a2o3An		79	s.E.d			saEodAn	NOUN	ape	pos:noun gen:- num:- rat:i cas:u	MD||MS	
sahorAn	1a2o3An		79	s.h.r			sahorAn	ADJ	awake;watchful	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
sakorAn	1a2o3An		79	s.k.r			sakAr	NOUN	intoxicated;drunkards	pos:noun gen:- num:p rat:i cas:u	MS	#aY-Ap-y
sakorAn	1a2o3An		79	s.k.r			sakor	NOUN	intoxicated	pos:noun gen:f num:- rat:i cas:u	MS	#aY-Ap-y
sakorAn	1a2o3An		79	s.k.r			sakorAn	NOUN	intoxicated	pos:noun gen:- num:- rat:i cas:u	FD||FS||MD||MS	
sanodAn	1a2o3An		79	s.n.d			sanAdiyn	NOUN	anvils	pos:noun gen:- num:p rat:i cas:u	MS	#dip
sanodAn	1a2o3An		79	s.n.d			sanodAn	NOUN	anvil	pos:noun gen:- num:- rat:i cas:u	MD||MS	
taEobAn	1a2o3An		79	t.E.b			taEobAn	NOUN	tired	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MS	
TafoHAn	1a2o3An		79	T.f.H			TafoH	NOUN	overflowing	pos:noun gen:f num:- rat:i cas:u	MS	#aY-Ap-y
TafoHAn	1a2o3An		79	T.f.H			TafoHAn	NOUN	overflowing	pos:noun gen:- num:- rat:i cas:u	MS	#dip
TaforAn	1a2o3An		79	T.f.r			TaforAn	NOUN	pauper	pos:noun gen:- num:- rat:r cas:u	FD||FS||MD||MS	
talofAn	1a2o3An		79	t.l.f			talofAn	NOUN	spoiled;useless	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MS	
vakolAn	1a2o3An		79	v.k.l			vakAl	ADJ	bereft;bereaved	pos:adj gen:m num:p rat:n cas:u	MS	#aY-Ap-y
vakolAn	1a2o3An		79	v.k.l			vakol	ADJ	bereft;bereaved	pos:adj gen:f num:s rat:n cas:u	MS	#aY-Ap-y
vakolAn	1a2o3An		79	v.k.l			vakolAn	ADJ	bereft;bereaved	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
xadorAn	1a2o3An		79	x.d.r			xadorAn	ADJ	numb;dazed	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	#dip
xajolAn	1a2o3An		79	x.j.l			xajolAn	NOUN	shy;embarrassed	pos:noun gen:- num:- rat:i cas:u	MS	#dip
xarobAn	1a2o3An		79	x.r.b			xarobAn	NOUN	out_of_order;broken	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS||MD||MS	
xarofAn	1a2o3An		79	x.r.f			xarofAn	NOUN	senile	pos:noun gen:- num:- rat:i cas:u	MD||MS	
xasorAn	1a2o3An		79	x.s.r			xasorAn	ADJ	loser	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
zaEolAn	1a2o3An		79	z.E.l			zaEolAn	ADJ	angry;annoyed	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
$awofap	1awo3ap		80	$.w.f			$awof	NOUN	spectacle	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
$awokap	1awo3ap		80	$.w.k			$awok	NOUN	bravery	pos:noun gen:- num:- rat:i cas:u	FS	
$awokap	1awo3ap		80	$.w.k			$awok	NOUN	fork	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
$awokap	1awo3ap		80	$.w.k			$awok	NOUN	thorn	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
$awolap	1awo3ap		80	$.w.l			$awol	NOUN	comma;sting	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
bawosap	1awo3ap		80	b.w.s			bawos	NOUN	kiss	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
dawo$ap	1awo3ap		80	d.w.$			dawo$	NOUN	noise;clamor	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
dawoHap	1awo3ap		80	d.w.H			>adowAH	NOUN	large_trees;family_trees	pos:noun gen:f num:p rat:i cas:u	MS	
dawoHap	1awo3ap		80	d.w.H			dawoH	NOUN	large_tree;family_tree	pos:noun gen:- num:- rat:i cas:u	FS	
dawokap	1awo3ap		80	d.w.k			dawok	NOUN	din;hubbub;noise	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
dawolap	1awo3ap		80	d.w.l			dawol	NOUN	state;country	pos:noun gen:- num:- rat:i cas:u	FD||FS	
dawolap	1awo3ap		80	d.w.l			duwal	NOUN	states;countries	pos:noun gen:f num:p rat:i cas:u	MS	
daworap	1awo3ap		80	d.w.r			>adowAr	NOUN	games;tournaments;matches	pos:noun gen:- num:- rat:i cas:u	MS	
daworap	1awo3ap		80	d.w.r			dawor	NOUN	championship;tournament	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
daworap	1awo3ap		80	d.w.r			dawor	NOUN	cycle;turn;rotation;revolution;circulation	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
daworap	1awo3ap		80	d.w.r			dawor	NOUN	round;session;tour;patrol	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
dawoTap	1awo3ap		80	d.w.T			dawoT	NOUN	dowry	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
dawoxap	1awo3ap		80	d.w.x			dawox	NOUN	vertigo;nausea	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Eawodap	1awo3ap		80	E.w.d			Eawod	NOUN	return	pos:noun gen:- num:- rat:i cas:u	FD||FS	
Eaworap	1awo3ap		80	E.w.r			Eawor	NOUN	genital	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Eaworap	1awo3ap		80	E.w.r			Eawor	NOUN	imperfection;defect;weak_spot	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
fawoEap	1awo3ap		80	f.w.E			fawoE	NOUN	virulence	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
fawoHap	1awo3ap		80	f.w.H			fawoH	NOUN	whiff;fragrance	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
faworap	1awo3ap		80	f.w.r			fawor	NOUN	tantrum;flare-up	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
hawo$ap	1awo3ap		80	h.w.$			hawo$	NOUN	uproar;riot;fracas	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Hawobap	1awo3ap		80	H.w.b			Hawob	NOUN	sin;misdeed	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Hawodap	1awo3ap		80	H.w.d			Hawod	NOUN	turn;turning	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
hawolap	1awo3ap		80	h.w.l			hawol	NOUN	terrifying_thing;object_of_fear	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Hawomap	1awo3ap		80	H.w.m			Hawom	NOUN	turmoil;bulk;quarter	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
haworap	1awo3ap		80	h.w.r			hawor	NOUN	danger;peril	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
hawosap	1awo3ap		80	h.w.s			hawos	NOUN	clamor;shouting;uproar	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
HawoTap	1awo3ap		80	H.w.T			HawoT	NOUN	caution;care	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
hawotap	1awo3ap		80	h.w.t			hawot	NOUN	chasm;abyss;depression	pos:noun gen:- num:- rat:i cas:u	FD||FS	
hawotap	1awo3ap		80	h.w.t			huwat	NOUN	chasms;abysses;depressions	pos:noun gen:f num:p rat:i cas:u	MS	
hawotap	1awo3ap		80	h.w.t			huwt	NOUN	chasm;abyss;depression	pos:noun gen:- num:- rat:i cas:u	FD||FS	
Hawozap	1awo3ap		80	H.w.z			Hawoz	NOUN	possession;territory	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
jawobap	1awo3ap		80	j.w.b			jawob	NOUN	opening;hole	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
jawodap	1awo3ap		80	j.w.d			jawod	NOUN	excellence;high_quality;fineness	pos:noun gen:f num:s rat:i cas:u	FS	
jawodap	1awo3ap		80	j.w.d			juwd	NOUN	excellence;high_quality;fineness	pos:noun gen:f num:s rat:i cas:u	FS	
jawolap	1awo3ap		80	j.w.l			jawol	NOUN	tour;patrol;round	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
kawodap	1awo3ap		80	k.w.d			>akowAd	NOUN	piles;heaps	pos:noun gen:f num:p rat:i cas:u	MS	
kawodap	1awo3ap		80	k.w.d			kawod	NOUN	pile;heap	pos:noun gen:- num:- rat:i cas:u	FD||FS	
kawomap	1awo3ap		80	k.w.m			kawom	NOUN	heap;pile;mass	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
kawomap	1awo3ap		80	k.w.m			kuwam	NOUN	heaps;piles;masses	pos:noun gen:f num:p rat:i cas:u	MS	
kawovap	1awo3ap		80	k.w.v			kawov	NOUN	abundance;fertility	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
lawoEap	1awo3ap		80	l.w.E			lawoE	NOUN	anguish;torment	pos:noun gen:- num:- rat:i cas:u	FS	L#
lawoHap	1awo3ap		80	l.w.H			lawoH	NOUN	painting;picture	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	L#
lawomap	1awo3ap		80	l.w.m			lawom	NOUN	blame;censure	pos:noun gen:- num:- rat:i cas:u	FS	L#
lawovap	1awo3ap		80	l.w.v			lawov	NOUN	stain;spot	pos:noun gen:- num:- rat:i cas:u	FS	L#
lawozap	1awo3ap		80	l.w.z			lawoz	NOUN	almond	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	@instance L#
mawojap	1awo3ap		80	m.w.j			mawoj	NOUN	wave	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
nawo$ap	1awo3ap		80	n.w.$			nawo$	NOUN	typhoid_fever	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
nawobap	1awo3ap		80	n.w.b			nawob	NOUN	alternation;rotation;turn	pos:noun gen:- num:- rat:i cas:u	FD||FS	
nawobap	1awo3ap		80	n.w.b			nawob	NOUN	attack;crisis	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
nawobap	1awo3ap		80	n.w.b			nuwab	NOUN	alternations;rotations	pos:noun gen:f num:p rat:i cas:u	MS	
nawomap	1awo3ap		80	n.w.m			nawom	NOUN	sleep;nap	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
naworap	1awo3ap		80	n.w.r			nawor	NOUN	blossom	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
qawolap	1awo3ap		80	q.w.l			qawol	NOUN	remark	pos:noun gen:- num:- rat:i cas:u	FD||FS	
qawomap	1awo3ap		80	q.w.m			qawom	NOUN	revolt	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
qawoTap	1awo3ap		80	q.w.T			qawoT	NOUN	fruit_basket	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
rawoDap	1awo3ap		80	r.w.D			rawoD	NOUN	garden;meadow;kindergarten	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
rawoDap	1awo3ap		80	r.w.D			riyAD	NOUN	gardens	pos:noun gen:f num:p rat:i cas:u	MS	
rawoDap	1awo3ap		80	r.w.D			riyDAn	NOUN	gardens;meadows	pos:noun gen:f num:p rat:i cas:u	MS	
rawoEap	1awo3ap		80	r.w.E			rawoE	NOUN	alarm;surprise;magnificence	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
rawoHap	1awo3ap		80	r.w.H			rawoH	NOUN	early_journey;errand	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
Sawobap	1awo3ap		80	S.w.b			Sawob	NOUN	stove	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Sawojap	1awo3ap		80	S.w.j			Sawoj	NOUN	soya	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Sawolap	1awo3ap		80	S.w.l			Sawol	NOUN	attack;assault	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
saworap	1awo3ap		80	s.w.r			sawor	NOUN	vehemence;severity	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
tawobap	1awo3ap		80	t.w.b			tawob	NOUN	repentance;penance	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
Tawofap	1awo3ap		80	T.w.f			Tawof	NOUN	patrol;round	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
vaworap	1awo3ap		80	v.w.r			vawor	NOUN	revolution;uprising	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
xawoDap	1awo3ap		80	x.w.D			xawoD	NOUN	ford	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	
xawojap	1awo3ap		80	x.w.j			xawoj	NOUN	schoolmaster;teacher	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
xawoxap	1awo3ap		80	x.w.x			xawox	NOUN	alley;passage;wicket	pos:noun gen:- num:- rat:i cas:u	FD||FS	
xawoxap	1awo3ap		80	x.w.x			xawox	NOUN	peach_(Egy.Ir.)	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	@instance
xawoxap	1awo3ap		80	x.w.x			xawox	NOUN	plum_(Lev.)	pos:noun gen:f num:- rat:i cas:u	FD||FP||FS	@instance
xawoxap	1awo3ap		80	x.w.x			xuwax	NOUN	alleys;passages;wickets	pos:noun gen:f num:p rat:i cas:u	MS	
zawojap	1awo3ap		80	z.w.j			zawoj	NOUN	wife	pos:noun gen:- num:- rat:r cas:u	FD||FP||FS	
zaworap	1awo3ap		80	z.w.r			zawor	NOUN	visit	pos:noun gen:- num:- rat:i cas:u	FD||FP||FS	
$imorAx	1i2o3A4		82	$.m.r.x			$imorAx	NOUN	stalk;panicle	pos:noun gen:- num:- rat:i cas:u	MD||MS	
$inokAr	1i2o3A4		82	$.n.k.r			$inokAr	NOUN	marking_gauge	pos:noun gen:- num:- rat:i cas:u	MD||MS	
birojAs	1i2o3A4		82	b.r.j.s			birojAs	NOUN	birjas_(equestrian_joust)	pos:noun gen:- num:- rat:i cas:u	MD||MS	
birokAr	1i2o3A4		82	b.r.k.r			birokAr	NOUN	compass;dividers	pos:noun gen:- num:- rat:i cas:u	MD||MS	
birosAm	1i2o3A4		82	b.r.s.m			birosAm	NOUN	pleurisy_(lung_inflammation)	pos:noun gen:- num:- rat:i cas:u	MD||MS	
dirobAs	1i2o3A4		82	d.r.b.s			darAbiys	NOUN	door_bolts	pos:noun gen:- num:p rat:i cas:u	MS	#dip
dirobAs	1i2o3A4		82	d.r.b.s			dirobAs	NOUN	door_bolt	pos:noun gen:- num:- rat:i cas:u	MD||MS	
EimolAq	1i2o3A4		82	E.m.l.q			EamAliq	NOUN	giants	pos:noun gen:m num:p rat:i cas:u	FS	
EimolAq	1i2o3A4		82	E.m.l.q			EimolAq	ADJ	gigantic;huge;super	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
EimolAq	1i2o3A4		82	E.m.l.q			EimolAq	NOUN	giant	pos:noun gen:- num:- rat:i cas:u	MD||MS	
EinoqA$	1i2o3A4		82	E.n.q.$			EanAqiy$	NOUN	peddlers;hawkers	pos:noun gen:- num:p rat:r cas:u	MS	#dip
EinoqA$	1i2o3A4		82	E.n.q.$			EinoqA$	NOUN	peddler;hawker	pos:noun gen:- num:- rat:r cas:u	MD||MS	
EironAs	1i2o3A4		82	E.r.n.s			EarAniys	NOUN	distaffs;corncobs	pos:noun gen:- num:p rat:i cas:u	MS	#dip
EironAs	1i2o3A4		82	E.r.n.s			EironAs	NOUN	distaff;corncob	pos:noun gen:- num:- rat:i cas:u	MS	
EironAs	1i2o3A4		82	E.r.n.s			Euronuws	NOUN	distaffs;corncobs	pos:noun gen:- num:- rat:i cas:u	MS	
EirozAl	1i2o3A4		82	E.r.z.l			EarAziyl	NOUN	shacks;huts	pos:noun gen:- num:p rat:i cas:u	MS	#dip
EirozAl	1i2o3A4		82	E.r.z.l			EirozAl	NOUN	shack;hut	pos:noun gen:- num:- rat:i cas:u	MD||MS	
filoTAH	1i2o3A4		82	f.l.T.H			filoTAH	NOUN	broad;flattened	pos:noun gen:- num:- rat:i cas:u	FD||FS||MD||MS	
finojAl	1i2o3A4		82	f.n.j.l			fanAjiyl	NOUN	coffee_cups	pos:noun gen:m num:p rat:i cas:u	MS	#dip
finojAl	1i2o3A4		82	f.n.j.l			finojAl	NOUN	coffee_cup	pos:noun gen:- num:- rat:i cas:u	MD||MS	
finojAn	1i2o3A4		82	f.n.j.n			fanAjiyn	NOUN	coffee_cups	pos:noun gen:m num:p rat:i cas:u	MS	#dip
finojAn	1i2o3A4		82	f.n.j.n			finojAn	NOUN	coffee_cup	pos:noun gen:- num:- rat:i cas:u	MD||MS	
finoTAs	1i2o3A4		82	f.n.T.s			fanATiys	NOUN	cisterns;reservoirs;snouts	pos:noun gen:- num:p rat:i cas:u	MS	#dip
finoTAs	1i2o3A4		82	f.n.T.s			finoTAs	NOUN	cistern;reservoir	pos:noun gen:- num:- rat:i cas:u	MD||MS	
firojAr	1i2o3A4		82	f.r.j.r			firojAr	NOUN	compass;dividers	pos:noun gen:- num:- rat:i cas:u	MD||MS	
firomAn	1i2o3A4		82	f.r.m.n			farAmiyn	NOUN	firmans_(Ottoman_decrees/edicts)	pos:noun gen:- num:p rat:i cas:u	MS	#dip
firomAn	1i2o3A4		82	f.r.m.n			firomAn	NOUN	firman_(Ottoman_decree/edict)	pos:noun gen:- num:- rat:i cas:u	MD||MS	
firoSAd	1i2o3A4		82	f.r.S.d			firoSAd	NOUN	mulberry	pos:noun gen:- num:- rat:i cas:u	MD||MS	
firoSAd	1i2o3A4		82	f.r.S.d			firoSAd	NOUN	mulberry_tree	pos:noun gen:- num:- rat:i cas:u	MD||MS	
firozAn	1i2o3A4		82	f.r.z.n			farAziyn	NOUN	queens	pos:noun gen:f num:p rat:i cas:u	MS	#dip
firozAn	1i2o3A4		82	f.r.z.n			firozAn	NOUN	queen	pos:noun gen:f num:- rat:i cas:u	MD||MS	
gimolAj	1i2o3A4		82	g.m.l.j			gimolAj	ADJ	fickle;inconstant	pos:adj gen:- num:- rat:n cas:u	FD||FP||FS||MD||MP||MS	
girobAl	1i2o3A4		82	g.r.b.l			garAbiyl	NOUN	sieves	pos:noun gen:- num:p rat:i cas:u	MS	#dip
girobAl	1i2o3A4		82	g.r.b.l			girobAl	NOUN	sieve	pos:noun gen:- num:- rat:i cas:u	MD||MS	
himolAj	1i2o3A4		82	h.m.l.j			hamAliyj	NOUN	amblers;ambling_horses	pos:noun gen:- num:p rat:i cas:u	MS	#dip
himolAj	1i2o3A4		82	h.m.l.j			himolAj	NOUN	ambler;ambling_horse	pos:noun gen:- num:- rat:i cas:u	MD||MS	
hinodAm	1i2o3A4		82	h.n.d.m			hinodAm	NOUN	orderliness;neatness;harmony	pos:noun gen:- num:- rat:i cas:u	MD||MS	
hinodAz	1i2o3A4		82	h.n.d.z			hinodAz	NOUN	measure	pos:noun gen:- num:- rat:i cas:u	MD||MS	
jinozAr	1i2o3A4		82	j.n.z.r			jinozAr	NOUN	verdigris;copper	pos:noun gen:- num:- rat:i cas:u	MS	
jinozAr	1i2o3A4		82	j.n.z.r			jinozAr	NOUN	verdigris;copper	pos:noun gen:- num:- rat:i cas:u	FS	
kirobAl	1i2o3A4		82	k.r.b.l			karAbiyl	NOUN	sieves;teasing_bows	pos:noun gen:- num:p rat:i cas:u	MS	#dip
kirobAl	1i2o3A4		82	k.r.b.l			kirobAl	NOUN	sieve;teasing_bow	pos:noun gen:- num:- rat:i cas:u	MD||MS	
kirobAs	1i2o3A4		82	k.r.b.s			karAbiys	NOUN	white_cotton_fabric	pos:noun gen:- num:p rat:i cas:u	MS	#dip
kirobAs	1i2o3A4		82	k.r.b.s			kirobAs	NOUN	white_cotton_fabric	pos:noun gen:- num:- rat:i cas:u	MD||MS	
kirodAn	1i2o3A4		82	k.r.d.n			karAdiyn	NOUN	necklaces	pos:noun gen:- num:p rat:i cas:u	MS	#dip
kirodAn	1i2o3A4		82	k.r.d.n			kirodAn	NOUN	necklace	pos:noun gen:- num:- rat:i cas:u	MD||MS	
niborAs	1i2o3A4		82	n.b.r.s			nabAriys	NOUN	examples;models	pos:noun gen:- num:p rat:i cas:u	MS	#dip
niborAs	1i2o3A4		82	n.b.r.s			nabAriys	NOUN	lanterns;lights	pos:noun gen:- num:p rat:i cas:u	MS	#dip
